MUNICIPALITY,REGION,TENDER,YEAR,TYPE
MUN_162,NOROESTE,BID_3742,2015,SERVICES
MUN_68,METROPOLITANA,BID_8645,2015,SERVICES
MUN_86,NOROESTE,BID_19954,2016,SERVICES
MUN_93,SUL,BID_45357,2018,SERVICES
MUN_163,SERTAO,BID_127831,2015,SERVICES
MUN_10,NORTE,BID_34444,2018,SERVICES
MUN_167,SERTAO,BID_140286,2015,SERVICES
MUN_181,NOROESTE,BID_105936,2018,SERVICES
MUN_155,NOROESTE,BID_13661,2016,SERVICES
MUN_65,NOROESTE,BID_56599,2017,SERVICES
MUN_165,SERTAO,BID_14427,2016,SERVICES
MUN_83,NORTE,BID_102150b,2018,SERVICES
MUN_158,JAGUARIBE,BID_25247,2017,SERVICES
MUN_90,JAGUARIBE,BID_54752,2019,SERVICES
MUN_104,SUL,BID_21143,2017,SERVICES
MUN_169,NOROESTE,BID_14632,2016,SERVICES
MUN_161,NOROESTE,BID_3641,2015,SERVICES
MUN_8,SUL,BID_103991b,2019,SERVICES
MUN_105,NOROESTE,BID_55420,2016,SERVICES
MUN_14,JAGUARIBE,BID_2312,2015,SERVICES
MUN_91,JAGUARIBE,BID_10312,2015,SERVICES
MUN_117,SUL,BID_46850,2019,SERVICES
MUN_75,SERTAO,BID_103560b,2017,SERVICES
MUN_100,METROPOLITANA,BID_55388,2018,SERVICES
MUN_138,NOROESTE,BID_36905,2018,SERVICES
MUN_125,NOROESTE,BID_12157,2016,SERVICES
MUN_70,NOROESTE,BID_43726,2018,SERVICES
MUN_154,SUL,BID_24931,2017,SERVICES
MUN_20,SUL,BID_27435,2017,SERVICES
MUN_94,SUL,BID_125409,2015,SERVICES
MUN_97,JAGUARIBE,BID_104526b,2019,SERVICES
MUN_121,CENTRO SUL,BID_47111,2019,SERVICES
MUN_74,CENTRO SUL,BID_32131,2017,SERVICES
MUN_4,NOROESTE,BID_6458,2015,SERVICES
MUN_54,METROPOLITANA,BID_52419,2019,SERVICES
MUN_4,NOROESTE,BID_101743b,2019,SERVICES
MUN_185,NOROESTE,BID_50552,2019,SERVICES
MUN_152,SUL,BID_102657,2017,SERVICES
MUN_10,NORTE,BID_20843,2017,SERVICES
MUN_61,NOROESTE,BID_30968,2017,SERVICES
MUN_134,NORTE,BID_99779,2017,SERVICES
MUN_4,NOROESTE,BID_101753b,2017,SERVICES
MUN_74,CENTRO SUL,BID_32157,2017,SERVICES
MUN_156,NOROESTE,BID_3265,2015,SERVICES
MUN_49,SUL,BID_7138,2015,SERVICES
MUN_82,JAGUARIBE,BID_54260,2019,SERVICES
MUN_184,METROPOLITANA,BID_15507,2016,SERVICES
MUN_72,JAGUARIBE,BID_8981,2015,SERVICES
MUN_162,NOROESTE,BID_101695,2018,SERVICES
MUN_63,NOROESTE,BID_101276b,2017,SERVICES
MUN_136,NORTE,BID_2056,2015,SERVICES
MUN_150,JAGUARIBE,BID_111300,2017,SERVICES
MUN_121,CENTRO SUL,BID_47101,2019,SERVICES
MUN_53,JAGUARIBE,BID_42287,2018,SERVICES
MUN_93,SUL,BID_33661,2017,SERVICES
MUN_37,NOROESTE,BID_102593,2019,SERVICES
MUN_68,METROPOLITANA,BID_104687,2017,SERVICES
MUN_148,NORTE,BID_37565,2018,SERVICES
MUN_23,SUL,BID_27551,2017,SERVICES
MUN_85,NORTE,BID_125337,2015,SERVICES
MUN_150,JAGUARIBE,BID_37752,2018,SERVICES
MUN_52,SERTAO,BID_104724,2017,SERVICES
MUN_33,SUL,BID_40903,2018,SERVICES
MUN_44,CENTRO SUL,BID_107258,2017,SERVICES
MUN_38,SUL,BID_51503,2019,SERVICES
MUN_88,JAGUARIBE,BID_45025,2018,SERVICES
MUN_117,SUL,BID_111040,2019,SERVICES
MUN_68,METROPOLITANA,BID_53459,2019,SERVICES
MUN_177,NOROESTE,BID_4814,2015,SERVICES
MUN_136,NORTE,BID_2087,2015,SERVICES
MUN_107,SERTAO,BID_133589,2015,SERVICES
MUN_163,SERTAO,BID_49449,2019,SERVICES
MUN_67,NOROESTE,BID_100523b,2017,SERVICES
MUN_83,NORTE,BID_103298b,2016,SERVICES
MUN_111,SERTAO,BID_100214,2019,SERVICES
MUN_62,SUL,BID_31056,2017,SERVICES
MUN_157,NORTE,BID_49061,2019,SERVICES
MUN_45,NOROESTE,BID_100513b,2017,SERVICES
MUN_14,JAGUARIBE,BID_100865b,2019,SERVICES
MUN_158,JAGUARIBE,BID_13933,2016,SERVICES
MUN_74,CENTRO SUL,BID_32070,2017,SERVICES
MUN_31,SUL,BID_105482,2017,SERVICES
MUN_31,SUL,BID_105483,2017,SERVICES
MUN_31,SUL,BID_105484,2017,SERVICES
MUN_31,SUL,BID_28202,2017,SERVICES
MUN_140,SUL,BID_48138,2019,SERVICES
MUN_79,NOROESTE,BID_19429,2016,SERVICES
MUN_72,JAGUARIBE,BID_102495b,2017,SERVICES
MUN_150,JAGUARIBE,BID_48677,2019,SERVICES
MUN_126,JAGUARIBE,BID_97806,2018,SERVICES
MUN_60,NOROESTE,BID_30938,2017,SERVICES
MUN_100,METROPOLITANA,BID_34486,2018,SERVICES
MUN_56,NOROESTE,BID_42445,2018,SERVICES
MUN_94,SUL,BID_55005,2019,SERVICES
MUN_90,JAGUARIBE,BID_20098,2016,SERVICES
MUN_148,NORTE,BID_2837,2015,SERVICES
MUN_107,SERTAO,BID_521,2015,SERVICES
MUN_34,NORTE,BID_6255,2015,SERVICES
MUN_14,JAGUARIBE,BID_100860b,2019,SERVICES
MUN_115,NOROESTE,BID_100046b,2016,SERVICES
MUN_162,NOROESTE,BID_3775,2015,SERVICES
MUN_10,NORTE,BID_20,2015,SERVICES
MUN_169,NOROESTE,BID_4260,2015,SERVICES
MUN_120,NORTE,BID_22208,2017,SERVICES
MUN_97,JAGUARIBE,BID_10665,2015,SERVICES
MUN_175,NORTE,BID_128996,2015,SERVICES
MUN_150,JAGUARIBE,BID_24656,2017,SERVICES
MUN_64,METROPOLITANA,BID_31143,2017,SERVICES
MUN_140,SUL,BID_37140,2018,SERVICES
MUN_154,SUL,BID_24942,2017,SERVICES
MUN_51,NOROESTE,BID_125815,2015,SERVICES
MUN_125,NOROESTE,BID_1535,2015,SERVICES
MUN_55,SUL,BID_42408,2018,SERVICES
MUN_14,JAGUARIBE,BID_96977,2017,SERVICES
MUN_49,SUL,BID_7131,2015,SERVICES
MUN_74,CENTRO SUL,BID_115658,2017,SERVICES
MUN_184,METROPOLITANA,BID_15481,2016,SERVICES
MUN_106,SUL,BID_21236,2017,SERVICES
MUN_106,SUL,BID_34794,2018,SERVICES
MUN_106,SUL,BID_46364,2019,SERVICES
MUN_18,SERTAO,BID_4952,2015,SERVICES
MUN_91,JAGUARIBE,BID_33537,2017,SERVICES
MUN_146,SERTAO,BID_2661,2015,SERVICES
MUN_100,METROPOLITANA,BID_34499,2018,SERVICES
MUN_17,NORTE,BID_4359,2015,SERVICES
MUN_150,JAGUARIBE,BID_37751,2018,SERVICES
MUN_14,JAGUARIBE,BID_2270,2015,SERVICES
MUN_35,NORTE,BID_51378,2019,SERVICES
MUN_151,SERTAO,BID_13548,2016,SERVICES
MUN_63,NOROESTE,BID_31111,2017,SERVICES
MUN_120,NORTE,BID_22224,2017,SERVICES
MUN_81,NOROESTE,BID_104040b,2019,SERVICES
MUN_40,NOROESTE,BID_101661b,2016,SERVICES
MUN_137,SERTAO,BID_2135,2015,SERVICES
MUN_117,SUL,BID_129168,2015,SERVICES
MUN_176,NOROESTE,BID_4776,2015,SERVICES
MUN_78,NOROESTE,BID_9411,2015,SERVICES
MUN_82,JAGUARIBE,BID_44602,2018,SERVICES
MUN_40,NOROESTE,BID_101569b,2017,SERVICES
MUN_86,NOROESTE,BID_10000,2015,SERVICES
MUN_150,JAGUARIBE,BID_114791,2016,SERVICES
MUN_153,NOROESTE,BID_128022,2015,SERVICES
MUN_133,SUL,BID_36676,2018,SERVICES
MUN_123,METROPOLITANA,BID_130983,2019,SERVICES
MUN_84,NORTE,BID_54382,2019,SERVICES
MUN_38,SUL,BID_51516,2019,SERVICES
MUN_94,SUL,BID_104471b,2016,SERVICES
MUN_119,SERTAO,BID_1169,2015,SERVICES
MUN_83,NORTE,BID_44620,2018,SERVICES
MUN_99,METROPOLITANA,BID_56938,2019,SERVICES
MUN_122,METROPOLITANA,BID_106763,2016,SERVICES
MUN_79,NOROESTE,BID_9454,2015,SERVICES
MUN_108,NOROESTE,BID_21351,2017,SERVICES
MUN_116,NORTE,BID_100615,2018,SERVICES
MUN_15,NORTE,BID_101115,2019,SERVICES
MUN_170,NORTE,BID_26249,2017,SERVICES
MUN_97,JAGUARIBE,BID_124350,2015,SERVICES
MUN_115,NOROESTE,BID_100049b,2016,SERVICES
MUN_63,NOROESTE,BID_53196,2019,SERVICES
MUN_169,NOROESTE,BID_4247,2015,SERVICES
MUN_72,JAGUARIBE,BID_18929,2016,SERVICES
MUN_51,NOROESTE,BID_102842b,2018,SERVICES
MUN_47,NOROESTE,BID_7001,2015,SERVICES
MUN_98,SERTAO,BID_10835,2015,SERVICES
MUN_135,JAGUARIBE,BID_36743,2018,SERVICES
MUN_82,JAGUARIBE,BID_32709,2017,SERVICES
MUN_83,NORTE,BID_32772,2017,SERVICES
MUN_74,CENTRO SUL,BID_19230,2016,SERVICES
MUN_74,CENTRO SUL,BID_9228,2015,SERVICES
MUN_75,SERTAO,BID_100527b,2017,SERVICES
MUN_121,CENTRO SUL,BID_1276,2015,SERVICES
MUN_95,CENTRO SUL,BID_45581,2018,SERVICES
MUN_91,JAGUARIBE,BID_10307,2015,SERVICES
MUN_3,NORTE,BID_28085,2017,SERVICES
MUN_83,NORTE,BID_102153b,2018,SERVICES
MUN_68,METROPOLITANA,BID_102637b,2018,SERVICES
MUN_109,SUL,BID_97614,2016,SERVICES
MUN_159,NORTE,BID_128503,2015,SERVICES
MUN_4,NOROESTE,BID_101750b,2017,SERVICES
MUN_85,NORTE,BID_44853,2018,SERVICES
MUN_185,NOROESTE,BID_40089,2018,SERVICES
MUN_41,NORTE,BID_28960,2017,SERVICES
MUN_52,SERTAO,BID_30051,2017,SERVICES
MUN_156,NOROESTE,BID_38099,2018,SERVICES
MUN_131,NORTE,BID_47711,2019,SERVICES
MUN_106,SUL,BID_501,2015,SERVICES
MUN_72,JAGUARIBE,BID_103847,2018,SERVICES
MUN_32,NOROESTE,BID_16274,2016,SERVICES
MUN_75,SERTAO,BID_127299,2015,SERVICES
MUN_81,NOROESTE,BID_9598,2015,SERVICES
MUN_81,NOROESTE,BID_19621,2016,SERVICES
MUN_99,METROPOLITANA,BID_125903,2015,SERVICES
MUN_117,SUL,BID_1057,2015,SERVICES
MUN_31,SUL,BID_28194,2017,SERVICES
MUN_31,SUL,BID_102322b,2017,SERVICES
MUN_31,SUL,BID_102327b,2017,SERVICES
MUN_31,SUL,BID_102328b,2017,SERVICES
MUN_31,SUL,BID_102329b,2017,SERVICES
MUN_12,NORTE,BID_116255,2017,SERVICES
MUN_175,NORTE,BID_26579,2017,SERVICES
MUN_73,CENTRO SUL,BID_19078,2016,SERVICES
MUN_10,NORTE,BID_47,2015,SERVICES
MUN_43,METROPOLITANA,BID_51750,2019,SERVICES
MUN_74,CENTRO SUL,BID_44013,2018,SERVICES
MUN_99,METROPOLITANA,BID_34373,2017,SERVICES
MUN_49,SUL,BID_7160,2015,SERVICES
MUN_74,CENTRO SUL,BID_9202,2015,SERVICES
MUN_4,NOROESTE,BID_101870b,2017,SERVICES
MUN_45,NOROESTE,BID_6912,2015,SERVICES
MUN_14,JAGUARIBE,BID_23816,2017,SERVICES
MUN_13,METROPOLITANA,BID_36316,2018,SERVICES
MUN_95,CENTRO SUL,BID_10505,2015,SERVICES
MUN_90,JAGUARIBE,BID_10186,2015,SERVICES
MUN_136,NORTE,BID_2061,2015,SERVICES
MUN_179,NOROESTE,BID_26842,2017,SERVICES
MUN_55,SUL,BID_101411b,2018,SERVICES
MUN_92,SUL,BID_10384,2015,SERVICES
MUN_41,NORTE,BID_6594,2015,SERVICES
MUN_152,SUL,BID_48796,2019,SERVICES
MUN_107,SERTAO,BID_21315,2017,SERVICES
MUN_13,METROPOLITANA,BID_1747,2015,SERVICES
MUN_15,NORTE,BID_2913,2015,SERVICES
MUN_30,SERTAO,BID_6006,2015,SERVICES
MUN_34,NORTE,BID_127592,2015,SERVICES
MUN_179,NOROESTE,BID_4888,2015,SERVICES
MUN_5,SERTAO,BID_52216,2019,SERVICES
MUN_16,SUL,BID_124272,2015,SERVICES
MUN_23,SUL,BID_100977b,2018,SERVICES
MUN_41,NORTE,BID_56304,2017,SERVICES
MUN_128,NORTE,BID_47471,2019,SERVICES
MUN_169,NOROESTE,BID_4256,2015,SERVICES
MUN_180,SERTAO,BID_102152,2019,SERVICES
MUN_29,NOROESTE,BID_5915,2015,SERVICES
MUN_123,METROPOLITANA,BID_1393,2015,SERVICES
MUN_84,NORTE,BID_54391,2019,SERVICES
MUN_157,NORTE,BID_124544,2015,SERVICES
MUN_79,NOROESTE,BID_44328,2018,SERVICES
MUN_162,NOROESTE,BID_115583,2019,SERVICES
MUN_14,JAGUARIBE,BID_48087,2019,SERVICES
MUN_68,METROPOLITANA,BID_101155b,2017,SERVICES
MUN_63,NOROESTE,BID_18446,2016,SERVICES
MUN_57,METROPOLITANA,BID_101151b,2016,SERVICES
MUN_89,JAGUARIBE,BID_33337,2017,SERVICES
MUN_13,METROPOLITANA,BID_1800,2015,SERVICES
MUN_157,NORTE,BID_105702,2019,SERVICES
MUN_172,NOROESTE,BID_124307,2015,SERVICES
MUN_175,NORTE,BID_127516,2015,SERVICES
MUN_50,NOROESTE,BID_29892,2017,SERVICES
MUN_143,SERTAO,BID_2445,2015,SERVICES
MUN_135,JAGUARIBE,BID_47864,2019,SERVICES
MUN_182,SERTAO,BID_5064,2015,SERVICES
MUN_86,NOROESTE,BID_9984,2015,SERVICES
MUN_14,JAGUARIBE,BID_55693,2017,SERVICES
MUN_49,SUL,BID_7132,2015,SERVICES
MUN_5,SERTAO,BID_7402,2015,SERVICES
MUN_150,JAGUARIBE,BID_127658,2015,SERVICES
MUN_82,JAGUARIBE,BID_9670,2015,SERVICES
MUN_104,SUL,BID_34710,2018,SERVICES
MUN_151,SERTAO,BID_3069,2015,SERVICES
MUN_78,NOROESTE,BID_19369,2016,SERVICES
MUN_92,SUL,BID_33590,2017,SERVICES
MUN_169,NOROESTE,BID_107158,2019,SERVICES
MUN_92,SUL,BID_33588,2017,SERVICES
MUN_115,NOROESTE,BID_11643,2016,SERVICES
MUN_82,JAGUARIBE,BID_44590,2018,SERVICES
MUN_172,NOROESTE,BID_4531,2015,SERVICES
MUN_162,NOROESTE,BID_134252,2015,SERVICES
MUN_156,NOROESTE,BID_25044,2017,SERVICES
MUN_109,SUL,BID_658,2015,SERVICES
MUN_68,METROPOLITANA,BID_43566,2018,SERVICES
MUN_128,NORTE,BID_1602,2015,SERVICES
MUN_76,SERTAO,BID_9309,2015,SERVICES
MUN_162,NOROESTE,BID_38717,2018,SERVICES
MUN_14,JAGUARIBE,BID_127229,2015,SERVICES
MUN_105,NOROESTE,BID_11278,2016,SERVICES
MUN_98,SERTAO,BID_34265,2017,SERVICES
MUN_106,SUL,BID_124917,2015,SERVICES
MUN_74,CENTRO SUL,BID_100580b,2016,SERVICES
MUN_138,NOROESTE,BID_100820,2019,SERVICES
MUN_132,SERTAO,BID_107865,2018,SERVICES
MUN_96,CENTRO SUL,BID_100099b,2018,SERVICES
MUN_91,JAGUARIBE,BID_10303,2015,SERVICES
MUN_172,NOROESTE,BID_4534,2015,SERVICES
MUN_46,NORTE,BID_6975,2015,SERVICES
MUN_107,SERTAO,BID_106751,2016,SERVICES
MUN_14,JAGUARIBE,BID_37055,2018,SERVICES
MUN_43,METROPOLITANA,BID_41530,2018,SERVICES
MUN_57,METROPOLITANA,BID_101154b,2017,SERVICES
MUN_15,NORTE,BID_127485,2015,SERVICES
MUN_71,JAGUARIBE,BID_101449b,2017,SERVICES
MUN_122,METROPOLITANA,BID_47156,2019,SERVICES
MUN_3,NORTE,BID_16094,2016,SERVICES
MUN_46,NORTE,BID_124755,2015,SERVICES
MUN_48,SERTAO,BID_41817,2018,SERVICES
MUN_67,NOROESTE,BID_106132,2017,SERVICES
MUN_50,NOROESTE,BID_7434,2015,SERVICES
MUN_48,SERTAO,BID_52045,2019,SERVICES
MUN_46,NORTE,BID_17104,2016,SERVICES
MUN_182,SERTAO,BID_5073,2015,SERVICES
MUN_69,SERTAO,BID_103756b,2019,SERVICES
MUN_173,CENTRO SUL,BID_106771,2017,SERVICES
MUN_128,NORTE,BID_12223,2016,SERVICES
MUN_97,JAGUARIBE,BID_103202b,2019,SERVICES
MUN_105,NOROESTE,BID_21224,2017,SERVICES
MUN_132,SERTAO,BID_1874,2015,SERVICES
MUN_150,JAGUARIBE,BID_115656,2018,SERVICES
MUN_162,NOROESTE,BID_14215,2016,SERVICES
MUN_64,METROPOLITANA,BID_103639b,2019,SERVICES
MUN_95,CENTRO SUL,BID_55071,2019,SERVICES
MUN_140,SUL,BID_48185,2019,SERVICES
MUN_120,NORTE,BID_22281,2017,SERVICES
MUN_178,CENTRO SUL,BID_26790,2017,SERVICES
MUN_74,CENTRO SUL,BID_32134,2017,SERVICES
MUN_96,CENTRO SUL,BID_101504b,2017,SERVICES
MUN_117,SUL,BID_100320,2019,SERVICES
MUN_123,METROPOLITANA,BID_22529,2017,SERVICES
MUN_147,JAGUARIBE,BID_24449,2017,SERVICES
MUN_84,NORTE,BID_54433,2019,SERVICES
MUN_140,SUL,BID_37167,2018,SERVICES
MUN_99,METROPOLITANA,BID_20751,2016,SERVICES
MUN_185,NOROESTE,BID_40078,2018,SERVICES
MUN_61,NOROESTE,BID_31003,2017,SERVICES
MUN_70,NOROESTE,BID_31654,2017,SERVICES
MUN_50,NOROESTE,BID_7448,2015,SERVICES
MUN_140,SUL,BID_48141,2019,SERVICES
MUN_178,CENTRO SUL,BID_102089b,2019,SERVICES
MUN_149,NOROESTE,BID_13370,2016,SERVICES
MUN_150,JAGUARIBE,BID_105047,2016,SERVICES
MUN_47,NOROESTE,BID_29552,2017,SERVICES
MUN_93,SUL,BID_45385,2018,SERVICES
MUN_109,SUL,BID_11432,2016,SERVICES
MUN_99,METROPOLITANA,BID_102029b,2017,SERVICES
MUN_162,NOROESTE,BID_124546,2015,SERVICES
MUN_61,NOROESTE,BID_107373,2016,SERVICES
MUN_62,SUL,BID_56576,2016,SERVICES
MUN_43,METROPOLITANA,BID_51805,2019,SERVICES
MUN_150,JAGUARIBE,BID_101133b,2019,SERVICES
MUN_63,NOROESTE,BID_110567,2016,SERVICES
MUN_99,METROPOLITANA,BID_107942,2017,SERVICES
MUN_173,CENTRO SUL,BID_101852b,2019,SERVICES
MUN_150,JAGUARIBE,BID_3008,2015,SERVICES
MUN_144,SERTAO,BID_37289,2018,SERVICES
MUN_89,JAGUARIBE,BID_125031,2015,SERVICES
MUN_97,JAGUARIBE,BID_34083,2017,SERVICES
MUN_166,CENTRO SUL,BID_4055,2015,SERVICES
MUN_179,NOROESTE,BID_100391b,2017,SERVICES
MUN_3,NORTE,BID_127467,2015,SERVICES
MUN_85,NORTE,BID_33086,2017,SERVICES
MUN_144,SERTAO,BID_48313,2019,SERVICES
MUN_83,NORTE,BID_9808,2015,SERVICES
MUN_162,NOROESTE,BID_125347,2015,SERVICES
MUN_129,NORTE,BID_22921,2017,SERVICES
MUN_163,SERTAO,BID_25570,2017,SERVICES
MUN_49,SUL,BID_41964,2018,SERVICES
MUN_81,NOROESTE,BID_32669,2017,SERVICES
MUN_94,SUL,BID_33726,2017,SERVICES
MUN_150,JAGUARIBE,BID_37775,2018,SERVICES
MUN_68,METROPOLITANA,BID_101244b,2017,SERVICES
MUN_37,NOROESTE,BID_28636,2017,SERVICES
MUN_120,NORTE,BID_125095,2015,SERVICES
MUN_162,NOROESTE,BID_130706,2015,SERVICES
MUN_86,NOROESTE,BID_56783,2015,SERVICES
MUN_34,NORTE,BID_115168,2017,SERVICES
MUN_92,SUL,BID_127518,2015,SERVICES
MUN_148,NORTE,BID_130597,2015,SERVICES
MUN_157,NORTE,BID_3363,2015,SERVICES
MUN_10,NORTE,BID_58,2015,SERVICES
MUN_100,METROPOLITANA,BID_111151,2017,SERVICES
MUN_100,METROPOLITANA,BID_111152,2017,SERVICES
MUN_100,METROPOLITANA,BID_111153,2017,SERVICES
MUN_100,METROPOLITANA,BID_111154,2017,SERVICES
MUN_5,SERTAO,BID_42017,2018,SERVICES
MUN_114,NOROESTE,BID_46738,2019,SERVICES
MUN_50,NOROESTE,BID_29907,2017,SERVICES
MUN_54,METROPOLITANA,BID_101915b,2018,SERVICES
MUN_54,METROPOLITANA,BID_101916b,2019,SERVICES
MUN_62,SUL,BID_56574,2015,SERVICES
MUN_156,NOROESTE,BID_3304,2015,SERVICES
MUN_31,SUL,BID_102517,2016,SERVICES
MUN_31,SUL,BID_102518,2016,SERVICES
MUN_31,SUL,BID_102519,2016,SERVICES
MUN_31,SUL,BID_102520,2016,SERVICES
MUN_31,SUL,BID_102521,2016,SERVICES
MUN_13,METROPOLITANA,BID_23054,2017,SERVICES
MUN_40,NOROESTE,BID_6516,2015,SERVICES
MUN_124,NORTE,BID_100491,2019,SERVICES
MUN_32,NOROESTE,BID_16346,2016,SERVICES
MUN_31,SUL,BID_107381,2018,SERVICES
MUN_31,SUL,BID_107382,2018,SERVICES
MUN_31,SUL,BID_107383,2018,SERVICES
MUN_31,SUL,BID_107384,2018,SERVICES
MUN_31,SUL,BID_40726,2018,SERVICES
MUN_33,SUL,BID_130280,2015,SERVICES
MUN_103,NOROESTE,BID_34683,2018,SERVICES
MUN_164,JAGUARIBE,BID_101629b,2019,SERVICES
MUN_138,NOROESTE,BID_100816,2019,SERVICES
MUN_93,SUL,BID_10421,2015,SERVICES
MUN_97,JAGUARIBE,BID_10748,2015,SERVICES
MUN_99,METROPOLITANA,BID_20672,2016,SERVICES
MUN_177,NOROESTE,BID_101632b,2017,SERVICES
MUN_19,SUL,BID_50620,2019,SERVICES
MUN_52,SERTAO,BID_7635,2015,SERVICES
MUN_32,NOROESTE,BID_51216,2019,SERVICES
MUN_40,NOROESTE,BID_16740,2016,SERVICES
MUN_99,METROPOLITANA,BID_115539,2017,SERVICES
MUN_4,NOROESTE,BID_109015,2018,SERVICES
MUN_113,JAGUARIBE,BID_21688,2017,SERVICES
MUN_157,NORTE,BID_25124,2017,SERVICES
MUN_89,JAGUARIBE,BID_54670,2019,SERVICES
MUN_68,METROPOLITANA,BID_43579,2018,SERVICES
MUN_47,NOROESTE,BID_41772,2018,SERVICES
MUN_172,NOROESTE,BID_4559,2015,SERVICES
MUN_169,NOROESTE,BID_4261,2015,SERVICES
MUN_6,SERTAO,BID_102151b,2018,SERVICES
MUN_22,SERTAO,BID_50730,2019,SERVICES
MUN_157,NORTE,BID_55840,2016,SERVICES
MUN_58,NOROESTE,BID_42978,2018,SERVICES
MUN_122,METROPOLITANA,BID_104705,2018,SERVICES
MUN_38,SUL,BID_6415,2015,SERVICES
MUN_120,NORTE,BID_47076,2019,SERVICES
MUN_74,CENTRO SUL,BID_103906b,2019,SERVICES
MUN_162,NOROESTE,BID_3794,2015,SERVICES
MUN_55,SUL,BID_102478b,2018,SERVICES
MUN_74,CENTRO SUL,BID_124261,2015,SERVICES
MUN_150,JAGUARIBE,BID_13470,2016,SERVICES
MUN_110,NOROESTE,BID_747,2015,SERVICES
MUN_173,CENTRO SUL,BID_98481,2017,SERVICES
MUN_132,SERTAO,BID_114441,2018,SERVICES
MUN_103,NOROESTE,BID_21099,2017,SERVICES
MUN_54,METROPOLITANA,BID_42314,2018,SERVICES
MUN_117,SUL,BID_35426,2018,SERVICES
MUN_153,NOROESTE,BID_125868,2015,SERVICES
MUN_23,SUL,BID_100190b,2017,SERVICES
MUN_58,NOROESTE,BID_18203,2016,SERVICES
MUN_73,CENTRO SUL,BID_19017,2016,SERVICES
MUN_178,CENTRO SUL,BID_50256,2019,SERVICES
MUN_157,NORTE,BID_55850,2019,SERVICES
MUN_68,METROPOLITANA,BID_101158b,2016,SERVICES
MUN_15,NORTE,BID_125335,2015,SERVICES
MUN_70,NOROESTE,BID_8858,2015,SERVICES
MUN_15,NORTE,BID_129069,2015,SERVICES
MUN_13,METROPOLITANA,BID_1776,2015,SERVICES
MUN_57,METROPOLITANA,BID_103329b,2019,SERVICES
MUN_16,SUL,BID_127499,2015,SERVICES
MUN_102,NOROESTE,BID_34611,2018,SERVICES
MUN_94,SUL,BID_10457,2015,SERVICES
MUN_85,NORTE,BID_9945,2015,SERVICES
MUN_160,SERTAO,BID_49212,2019,SERVICES
MUN_74,CENTRO SUL,BID_96884,2016,SERVICES
MUN_99,METROPOLITANA,BID_34316,2017,SERVICES
MUN_50,NOROESTE,BID_100321b,2016,SERVICES
MUN_72,JAGUARIBE,BID_103825,2019,SERVICES
MUN_117,SUL,BID_129169,2015,SERVICES
MUN_58,NOROESTE,BID_100332b,2019,SERVICES
MUN_33,SUL,BID_100423b,2018,SERVICES
MUN_5,SERTAO,BID_29864,2017,SERVICES
MUN_5,SERTAO,BID_52207,2019,SERVICES
MUN_47,NOROESTE,BID_102831b,2019,SERVICES
MUN_77,CENTRO SUL,BID_116419,2019,SERVICES
MUN_77,CENTRO SUL,BID_53935,2019,SERVICES
MUN_68,METROPOLITANA,BID_103726b,2019,SERVICES
MUN_148,NORTE,BID_13289,2016,SERVICES
MUN_99,METROPOLITANA,BID_100538b,2019,SERVICES
MUN_5,SERTAO,BID_102931b,2019,SERVICES
MUN_141,SUL,BID_106601,2019,SERVICES
MUN_115,NOROESTE,BID_21747,2017,SERVICES
MUN_15,NORTE,BID_2922,2015,SERVICES
MUN_64,METROPOLITANA,BID_53225,2019,SERVICES
MUN_36,NORTE,BID_128273,2015,SERVICES
MUN_135,JAGUARIBE,BID_100760b,2019,SERVICES
MUN_116,NORTE,BID_55498,2017,SERVICES
MUN_83,NORTE,BID_104099b,2019,SERVICES
MUN_120,NORTE,BID_124064,2015,SERVICES
MUN_10,NORTE,BID_115891,2016,SERVICES
MUN_178,CENTRO SUL,BID_102106b,2019,SERVICES
MUN_97,JAGUARIBE,BID_45785,2018,SERVICES
MUN_177,NOROESTE,BID_109227,2018,SERVICES
MUN_113,JAGUARIBE,BID_876,2015,SERVICES
MUN_85,NORTE,BID_44838,2018,SERVICES
MUN_38,SUL,BID_102606b,2016,SERVICES
MUN_138,NOROESTE,BID_2182,2015,SERVICES
MUN_102,NOROESTE,BID_223,2015,SERVICES
MUN_150,JAGUARIBE,BID_2995,2015,SERVICES
MUN_68,METROPOLITANA,BID_113414,2017,SERVICES
MUN_150,JAGUARIBE,BID_3015,2015,SERVICES
MUN_74,CENTRO SUL,BID_19218,2016,SERVICES
MUN_49,SUL,BID_17289,2016,SERVICES
MUN_113,JAGUARIBE,BID_125033,2015,SERVICES
MUN_84,NORTE,BID_9861,2015,SERVICES
MUN_90,JAGUARIBE,BID_33432,2017,SERVICES
MUN_47,NOROESTE,BID_6999,2015,SERVICES
MUN_51,NOROESTE,BID_100514b,2017,SERVICES
MUN_57,METROPOLITANA,BID_115428,2017,SERVICES
MUN_74,CENTRO SUL,BID_53799,2019,SERVICES
MUN_62,SUL,BID_56575,2015,SERVICES
MUN_169,NOROESTE,BID_14609,2016,SERVICES
MUN_103,NOROESTE,BID_260,2015,SERVICES
MUN_45,NOROESTE,BID_41690,2018,SERVICES
MUN_106,SUL,BID_46375,2019,SERVICES
MUN_49,SUL,BID_7107,2015,SERVICES
MUN_72,JAGUARIBE,BID_18921,2016,SERVICES
MUN_113,JAGUARIBE,BID_108544,2018,SERVICES
